Temperature - (Celsius), Year, Statistics, Longitude, Latitude
22.800001144409, 1991, Jan Average, 76.0218, 12.8138
24.300001144409, 1991, Feb Average, 76.0218, 12.8138
26.60000038147, 1991, Mar Average, 76.0218, 12.8138
27.700000762939, 1991, Apr Average, 76.0218, 12.8138
26.89999961853, 1991, May Average, 76.0218, 12.8138
23.5, 1991, Jun Average, 76.0218, 12.8138
22.700000762939, 1991, Jul Average, 76.0218, 12.8138
22.60000038147, 1991, Aug Average, 76.0218, 12.8138
24.10000038147, 1991, Sep Average, 76.0218, 12.8138
23.60000038147, 1991, Oct Average, 76.0218, 12.8138
22.800001144409, 1991, Nov Average, 76.0218, 12.8138
21.5, 1991, Dec Average, 76.0218, 12.8138
21.5, 1992, Jan Average, 76.0218, 12.8138
23.89999961853, 1992, Feb Average, 76.0218, 12.8138
25.800001144409, 1992, Mar Average, 76.0218, 12.8138
27.300001144409, 1992, Apr Average, 76.0218, 12.8138
26.10000038147, 1992, May Average, 76.0218, 12.8138
23.89999961853, 1992, Jun Average, 76.0218, 12.8138
23, 1992, Jul Average, 76.0218, 12.8138
22.60000038147, 1992, Aug Average, 76.0218, 12.8138
23.60000038147, 1992, Sep Average, 76.0218, 12.8138
23.700000762939, 1992, Oct Average, 76.0218, 12.8138
23.200000762939, 1992, Nov Average, 76.0218, 12.8138
21.300001144409, 1992, Dec Average, 76.0218, 12.8138
22, 1993, Jan Average, 76.0218, 12.8138
23.89999961853, 1993, Feb Average, 76.0218, 12.8138
26.10000038147, 1993, Mar Average, 76.0218, 12.8138
27.39999961853, 1993, Apr Average, 76.0218, 12.8138
26.700000762939, 1993, May Average, 76.0218, 12.8138
24.200000762939, 1993, Jun Average, 76.0218, 12.8138
22.800001144409, 1993, Jul Average, 76.0218, 12.8138
23.10000038147, 1993, Aug Average, 76.0218, 12.8138
23.39999961853, 1993, Sep Average, 76.0218, 12.8138
23.60000038147, 1993, Oct Average, 76.0218, 12.8138
22.89999961853, 1993, Nov Average, 76.0218, 12.8138
21.300001144409, 1993, Dec Average, 76.0218, 12.8138
22.39999961853, 1994, Jan Average, 76.0218, 12.8138
24.200000762939, 1994, Feb Average, 76.0218, 12.8138
26.39999961853, 1994, Mar Average, 76.0218, 12.8138
27.300001144409, 1994, Apr Average, 76.0218, 12.8138
26.700000762939, 1994, May Average, 76.0218, 12.8138
23.89999961853, 1994, Jun Average, 76.0218, 12.8138
22.60000038147, 1994, Jul Average, 76.0218, 12.8138
22.89999961853, 1994, Aug Average, 76.0218, 12.8138
23.700000762939, 1994, Sep Average, 76.0218, 12.8138
23.5, 1994, Oct Average, 76.0218, 12.8138
22.300001144409, 1994, Nov Average, 76.0218, 12.8138
21.200000762939, 1994, Dec Average, 76.0218, 12.8138
22, 1995, Jan Average, 76.0218, 12.8138
24.300001144409, 1995, Feb Average, 76.0218, 12.8138
26, 1995, Mar Average, 76.0218, 12.8138
27.200000762939, 1995, Apr Average, 76.0218, 12.8138
25.39999961853, 1995, May Average, 76.0218, 12.8138
24.5, 1995, Jun Average, 76.0218, 12.8138
22.89999961853, 1995, Jul Average, 76.0218, 12.8138
23.200000762939, 1995, Aug Average, 76.0218, 12.8138
23.800001144409, 1995, Sep Average, 76.0218, 12.8138
23.800001144409, 1995, Oct Average, 76.0218, 12.8138
23.200000762939, 1995, Nov Average, 76.0218, 12.8138
21.800001144409, 1995, Dec Average, 76.0218, 12.8138
22.5, 1996, Jan Average, 76.0218, 12.8138
24.10000038147, 1996, Feb Average, 76.0218, 12.8138
26.5, 1996, Mar Average, 76.0218, 12.8138
27, 1996, Apr Average, 76.0218, 12.8138
26.89999961853, 1996, May Average, 76.0218, 12.8138
23.800001144409, 1996, Jun Average, 76.0218, 12.8138
23, 1996, Jul Average, 76.0218, 12.8138
22.89999961853, 1996, Aug Average, 76.0218, 12.8138
23.5, 1996, Sep Average, 76.0218, 12.8138
23.300001144409, 1996, Oct Average, 76.0218, 12.8138
23, 1996, Nov Average, 76.0218, 12.8138
21.5, 1996, Dec Average, 76.0218, 12.8138
22.10000038147, 1997, Jan Average, 76.0218, 12.8138
23.89999961853, 1997, Feb Average, 76.0218, 12.8138
26.300001144409, 1997, Mar Average, 76.0218, 12.8138
26.5, 1997, Apr Average, 76.0218, 12.8138
26.5, 1997, May Average, 76.0218, 12.8138
24.60000038147, 1997, Jun Average, 76.0218, 12.8138
23.60000038147, 1997, Jul Average, 76.0218, 12.8138
23.300001144409, 1997, Aug Average, 76.0218, 12.8138
24, 1997, Sep Average, 76.0218, 12.8138
24.200000762939, 1997, Oct Average, 76.0218, 12.8138
23.60000038147, 1997, Nov Average, 76.0218, 12.8138
23, 1997, Dec Average, 76.0218, 12.8138
23.5, 1998, Jan Average, 76.0218, 12.8138
25.10000038147, 1998, Feb Average, 76.0218, 12.8138
27, 1998, Mar Average, 76.0218, 12.8138
28.300001144409, 1998, Apr Average, 76.0218, 12.8138
27.10000038147, 1998, May Average, 76.0218, 12.8138
24.89999961853, 1998, Jun Average, 76.0218, 12.8138
23.39999961853, 1998, Jul Average, 76.0218, 12.8138
23.300001144409, 1998, Aug Average, 76.0218, 12.8138
23.60000038147, 1998, Sep Average, 76.0218, 12.8138
23.60000038147, 1998, Oct Average, 76.0218, 12.8138
23.10000038147, 1998, Nov Average, 76.0218, 12.8138
21.800001144409, 1998, Dec Average, 76.0218, 12.8138
22.10000038147, 1999, Jan Average, 76.0218, 12.8138
24.39999961853, 1999, Feb Average, 76.0218, 12.8138
26.800001144409, 1999, Mar Average, 76.0218, 12.8138
27.300001144409, 1999, Apr Average, 76.0218, 12.8138
25, 1999, May Average, 76.0218, 12.8138
23.300001144409, 1999, Jun Average, 76.0218, 12.8138
22.700000762939, 1999, Jul Average, 76.0218, 12.8138
23.10000038147, 1999, Aug Average, 76.0218, 12.8138
23.89999961853, 1999, Sep Average, 76.0218, 12.8138
23.700000762939, 1999, Oct Average, 76.0218, 12.8138
23, 1999, Nov Average, 76.0218, 12.8138
21.700000762939, 1999, Dec Average, 76.0218, 12.8138
22.700000762939, 2000, Jan Average, 76.0218, 12.8138
24.300001144409, 2000, Feb Average, 76.0218, 12.8138
26, 2000, Mar Average, 76.0218, 12.8138
27.5, 2000, Apr Average, 76.0218, 12.8138
25.800001144409, 2000, May Average, 76.0218, 12.8138
23.300001144409, 2000, Jun Average, 76.0218, 12.8138
22.800001144409, 2000, Jul Average, 76.0218, 12.8138
22.60000038147, 2000, Aug Average, 76.0218, 12.8138
23.700000762939, 2000, Sep Average, 76.0218, 12.8138
23.800001144409, 2000, Oct Average, 76.0218, 12.8138
23.300001144409, 2000, Nov Average, 76.0218, 12.8138
21.39999961853, 2000, Dec Average, 76.0218, 12.8138
22.800001144409, 2001, Jan Average, 76.0218, 12.8138
24.800001144409, 2001, Feb Average, 76.0218, 12.8138
26.60000038147, 2001, Mar Average, 76.0218, 12.8138
27.39999961853, 2001, Apr Average, 76.0218, 12.8138
26.300001144409, 2001, May Average, 76.0218, 12.8138
23.800001144409, 2001, Jun Average, 76.0218, 12.8138
23.300001144409, 2001, Jul Average, 76.0218, 12.8138
22.89999961853, 2001, Aug Average, 76.0218, 12.8138
24, 2001, Sep Average, 76.0218, 12.8138
23.5, 2001, Oct Average, 76.0218, 12.8138
23.5, 2001, Nov Average, 76.0218, 12.8138
21.89999961853, 2001, Dec Average, 76.0218, 12.8138
22.700000762939, 2002, Jan Average, 76.0218, 12.8138
24.200000762939, 2002, Feb Average, 76.0218, 12.8138
26.700000762939, 2002, Mar Average, 76.0218, 12.8138
27.800001144409, 2002, Apr Average, 76.0218, 12.8138
26.700000762939, 2002, May Average, 76.0218, 12.8138
24, 2002, Jun Average, 76.0218, 12.8138
23.89999961853, 2002, Jul Average, 76.0218, 12.8138
23.10000038147, 2002, Aug Average, 76.0218, 12.8138
24.300001144409, 2002, Sep Average, 76.0218, 12.8138
24.10000038147, 2002, Oct Average, 76.0218, 12.8138
23.10000038147, 2002, Nov Average, 76.0218, 12.8138
22.10000038147, 2002, Dec Average, 76.0218, 12.8138
22.700000762939, 2003, Jan Average, 76.0218, 12.8138
24.89999961853, 2003, Feb Average, 76.0218, 12.8138
26.60000038147, 2003, Mar Average, 76.0218, 12.8138
27.5, 2003, Apr Average, 76.0218, 12.8138
27.10000038147, 2003, May Average, 76.0218, 12.8138
24.89999961853, 2003, Jun Average, 76.0218, 12.8138
23.300001144409, 2003, Jul Average, 76.0218, 12.8138
23.39999961853, 2003, Aug Average, 76.0218, 12.8138
24.200000762939, 2003, Sep Average, 76.0218, 12.8138
24.10000038147, 2003, Oct Average, 76.0218, 12.8138
23.300001144409, 2003, Nov Average, 76.0218, 12.8138
21.89999961853, 2003, Dec Average, 76.0218, 12.8138
22.5, 2004, Jan Average, 76.0218, 12.8138
24.10000038147, 2004, Feb Average, 76.0218, 12.8138
26.89999961853, 2004, Mar Average, 76.0218, 12.8138
27.800001144409, 2004, Apr Average, 76.0218, 12.8138
24.800001144409, 2004, May Average, 76.0218, 12.8138
23.5, 2004, Jun Average, 76.0218, 12.8138
23.10000038147, 2004, Jul Average, 76.0218, 12.8138
23.39999961853, 2004, Aug Average, 76.0218, 12.8138
23.5, 2004, Sep Average, 76.0218, 12.8138
23.5, 2004, Oct Average, 76.0218, 12.8138
23, 2004, Nov Average, 76.0218, 12.8138
21.89999961853, 2004, Dec Average, 76.0218, 12.8138
23, 2005, Jan Average, 76.0218, 12.8138
24.60000038147, 2005, Feb Average, 76.0218, 12.8138
26.60000038147, 2005, Mar Average, 76.0218, 12.8138
26.800001144409, 2005, Apr Average, 76.0218, 12.8138
26.5, 2005, May Average, 76.0218, 12.8138
24.39999961853, 2005, Jun Average, 76.0218, 12.8138
23.200000762939, 2005, Jul Average, 76.0218, 12.8138
23.39999961853, 2005, Aug Average, 76.0218, 12.8138
23.5, 2005, Sep Average, 76.0218, 12.8138
23.60000038147, 2005, Oct Average, 76.0218, 12.8138
22.200000762939, 2005, Nov Average, 76.0218, 12.8138
21.800001144409, 2005, Dec Average, 76.0218, 12.8138
22.5, 2006, Jan Average, 76.0218, 12.8138
24, 2006, Feb Average, 76.0218, 12.8138
26.200000762939, 2006, Mar Average, 76.0218, 12.8138
27.300001144409, 2006, Apr Average, 76.0218, 12.8138
26, 2006, May Average, 76.0218, 12.8138
23.89999961853, 2006, Jun Average, 76.0218, 12.8138
23.60000038147, 2006, Jul Average, 76.0218, 12.8138
23.300001144409, 2006, Aug Average, 76.0218, 12.8138
24, 2006, Sep Average, 76.0218, 12.8138
24, 2006, Oct Average, 76.0218, 12.8138
23.39999961853, 2006, Nov Average, 76.0218, 12.8138
22.200000762939, 2006, Dec Average, 76.0218, 12.8138
22.800001144409, 2007, Jan Average, 76.0218, 12.8138
24.300001144409, 2007, Feb Average, 76.0218, 12.8138
26.60000038147, 2007, Mar Average, 76.0218, 12.8138
27.5, 2007, Apr Average, 76.0218, 12.8138
26.60000038147, 2007, May Average, 76.0218, 12.8138
23.89999961853, 2007, Jun Average, 76.0218, 12.8138
23.39999961853, 2007, Jul Average, 76.0218, 12.8138
23, 2007, Aug Average, 76.0218, 12.8138
23.39999961853, 2007, Sep Average, 76.0218, 12.8138
23.800001144409, 2007, Oct Average, 76.0218, 12.8138
22.89999961853, 2007, Nov Average, 76.0218, 12.8138
22.10000038147, 2007, Dec Average, 76.0218, 12.8138
22.700000762939, 2008, Jan Average, 76.0218, 12.8138
24.200000762939, 2008, Feb Average, 76.0218, 12.8138
25.300001144409, 2008, Mar Average, 76.0218, 12.8138
26.60000038147, 2008, Apr Average, 76.0218, 12.8138
26.39999961853, 2008, May Average, 76.0218, 12.8138
23.800001144409, 2008, Jun Average, 76.0218, 12.8138
23.300001144409, 2008, Jul Average, 76.0218, 12.8138
23, 2008, Aug Average, 76.0218, 12.8138
23.60000038147, 2008, Sep Average, 76.0218, 12.8138
24, 2008, Oct Average, 76.0218, 12.8138
23.300001144409, 2008, Nov Average, 76.0218, 12.8138
22.5, 2008, Dec Average, 76.0218, 12.8138
22.60000038147, 2009, Jan Average, 76.0218, 12.8138
24.800001144409, 2009, Feb Average, 76.0218, 12.8138
26.700000762939, 2009, Mar Average, 76.0218, 12.8138
27.700000762939, 2009, Apr Average, 76.0218, 12.8138
26.5, 2009, May Average, 76.0218, 12.8138
24.200000762939, 2009, Jun Average, 76.0218, 12.8138
23.39999961853, 2009, Jul Average, 76.0218, 12.8138
23.700000762939, 2009, Aug Average, 76.0218, 12.8138
24, 2009, Sep Average, 76.0218, 12.8138
24, 2009, Oct Average, 76.0218, 12.8138
23.39999961853, 2009, Nov Average, 76.0218, 12.8138
22.5, 2009, Dec Average, 76.0218, 12.8138
23.10000038147, 2010, Jan Average, 76.0218, 12.8138
24.89999961853, 2010, Feb Average, 76.0218, 12.8138
27.39999961853, 2010, Mar Average, 76.0218, 12.8138
28.300001144409, 2010, Apr Average, 76.0218, 12.8138
26.800001144409, 2010, May Average, 76.0218, 12.8138
24.300001144409, 2010, Jun Average, 76.0218, 12.8138
22.800001144409, 2010, Jul Average, 76.0218, 12.8138
23, 2010, Aug Average, 76.0218, 12.8138
23.60000038147, 2010, Sep Average, 76.0218, 12.8138
24, 2010, Oct Average, 76.0218, 12.8138
23.39999961853, 2010, Nov Average, 76.0218, 12.8138
21.800001144409, 2010, Dec Average, 76.0218, 12.8138
22.5, 2011, Jan Average, 76.0218, 12.8138
24.10000038147, 2011, Feb Average, 76.0218, 12.8138
26.300001144409, 2011, Mar Average, 76.0218, 12.8138
26.800001144409, 2011, Apr Average, 76.0218, 12.8138
26.10000038147, 2011, May Average, 76.0218, 12.8138
23.89999961853, 2011, Jun Average, 76.0218, 12.8138
23.10000038147, 2011, Jul Average, 76.0218, 12.8138
23.200000762939, 2011, Aug Average, 76.0218, 12.8138
23.89999961853, 2011, Sep Average, 76.0218, 12.8138
24.60000038147, 2011, Oct Average, 76.0218, 12.8138
23.300001144409, 2011, Nov Average, 76.0218, 12.8138
22.300001144409, 2011, Dec Average, 76.0218, 12.8138
22.60000038147, 2012, Jan Average, 76.0218, 12.8138
24.39999961853, 2012, Feb Average, 76.0218, 12.8138
26.800001144409, 2012, Mar Average, 76.0218, 12.8138
27.89999961853, 2012, Apr Average, 76.0218, 12.8138
26.700000762939, 2012, May Average, 76.0218, 12.8138
24.39999961853, 2012, Jun Average, 76.0218, 12.8138
23.5, 2012, Jul Average, 76.0218, 12.8138
23.300001144409, 2012, Aug Average, 76.0218, 12.8138
24.10000038147, 2012, Sep Average, 76.0218, 12.8138
24.10000038147, 2012, Oct Average, 76.0218, 12.8138
23.5, 2012, Nov Average, 76.0218, 12.8138
22.800001144409, 2012, Dec Average, 76.0218, 12.8138
23.200000762939, 2013, Jan Average, 76.0218, 12.8138
24.800001144409, 2013, Feb Average, 76.0218, 12.8138
26.800001144409, 2013, Mar Average, 76.0218, 12.8138
28, 2013, Apr Average, 76.0218, 12.8138
26.89999961853, 2013, May Average, 76.0218, 12.8138
23.39999961853, 2013, Jun Average, 76.0218, 12.8138
22.39999961853, 2013, Jul Average, 76.0218, 12.8138
22.89999961853, 2013, Aug Average, 76.0218, 12.8138
23.5, 2013, Sep Average, 76.0218, 12.8138
24.200000762939, 2013, Oct Average, 76.0218, 12.8138
23.60000038147, 2013, Nov Average, 76.0218, 12.8138
22.10000038147, 2013, Dec Average, 76.0218, 12.8138
22.700000762939, 2014, Jan Average, 76.0218, 12.8138
24.39999961853, 2014, Feb Average, 76.0218, 12.8138
26.39999961853, 2014, Mar Average, 76.0218, 12.8138
28.10000038147, 2014, Apr Average, 76.0218, 12.8138
26.60000038147, 2014, May Average, 76.0218, 12.8138
25.200000762939, 2014, Jun Average, 76.0218, 12.8138
23.60000038147, 2014, Jul Average, 76.0218, 12.8138
23.300001144409, 2014, Aug Average, 76.0218, 12.8138
24.10000038147, 2014, Sep Average, 76.0218, 12.8138
24.200000762939, 2014, Oct Average, 76.0218, 12.8138
23.300001144409, 2014, Nov Average, 76.0218, 12.8138
22.300001144409, 2014, Dec Average, 76.0218, 12.8138
22.5, 2015, Jan Average, 76.0218, 12.8138
24.300001144409, 2015, Feb Average, 76.0218, 12.8138
26.39999961853, 2015, Mar Average, 76.0218, 12.8138
26.89999961853, 2015, Apr Average, 76.0218, 12.8138
26.200000762939, 2015, May Average, 76.0218, 12.8138
24, 2015, Jun Average, 76.0218, 12.8138
23.800001144409, 2015, Jul Average, 76.0218, 12.8138
23.800001144409, 2015, Aug Average, 76.0218, 12.8138
24.39999961853, 2015, Sep Average, 76.0218, 12.8138
24.800001144409, 2015, Oct Average, 76.0218, 12.8138
23.39999961853, 2015, Nov Average, 76.0218, 12.8138
23, 2015, Dec Average, 76.0218, 12.8138
23.10000038147, 2016, Jan Average, 76.0218, 12.8138
25.39999961853, 2016, Feb Average, 76.0218, 12.8138
27.5, 2016, Mar Average, 76.0218, 12.8138
28.700000762939, 2016, Apr Average, 76.0218, 12.8138
26.800001144409, 2016, May Average, 76.0218, 12.8138
23.60000038147, 2016, Jun Average, 76.0218, 12.8138
23.300001144409, 2016, Jul Average, 76.0218, 12.8138
23.60000038147, 2016, Aug Average, 76.0218, 12.8138
23.700000762939, 2016, Sep Average, 76.0218, 12.8138
24.5, 2016, Oct Average, 76.0218, 12.8138
23.200000762939, 2016, Nov Average, 76.0218, 12.8138
22.5, 2016, Dec Average, 76.0218, 12.8138
0, 2017, Jan Average, 76.0218, 12.8138
0, 2018, Jan Average, 76.0218, 12.8138
0, 2019, Jan Average, 76.0218, 12.8138
0, 2020, Jan Average, 76.0218, 12.8138
